"","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","playerId","itemId","turnString","trialLength"
"2292","D7_Coded_TT.eaf","D7","Visual",3,1,1,1,TRUE,974079,983494,"Ga3 Tu1 Ta1 {6 4 *1*} Ch1",984889,2,"Matcher",1,"T1",975910,976510,600,"Acoustic",975910,976510,600,"X","Visual D7 3 1","vocal","D7 2","Visual 1","Visual vocal D7 975910 976510",7584
"2293","D7_Coded_TT.eaf","D7","Visual",3,2,3,4,FALSE,984889,1002873,"Ga3 Tu2 Ta3 {*4* 5 3} Ch4",1004934,1,"Matcher",1,"T1",991120,992120,1000,"Acoustic",991120,992120,1000,"X","Visual D7 3 2","vocal","D7 1","Visual 3","Visual vocal D7 991120 992120",11753
"2294","D7_Coded_TT.eaf","D7","Visual",3,3,8,8,TRUE,1004934,1012830,"Ga3 Tu3 Ta8 {5 *8* 3} Ch8",1013872,2,"Matcher",1,"T1",1004910,1006710,1800,"Acoustic",1004910,1006710,1800,"X","Visual D7 3 3","vocal","D7 2","Visual 8","Visual vocal D7 1004910 1006710",7920
"2295","D7_Coded_TT.eaf","D7","Visual",3,4,5,7,FALSE,1013872,1021624,"Ga3 Tu4 Ta5 {*7* 5 6} Ch7",1023894,1,"Matcher",1,"T1",1016010,1017010,1000,"Acoustic",1016010,1017010,1000,"X","Visual D7 3 4","vocal","D7 1","Visual 5","Visual vocal D7 1016010 1017010",5614
"2296","D7_Coded_TT.eaf","D7","Visual",3,5,4,4,TRUE,1023894,1032149,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1034232,2,"Matcher",1,"T1",1025310,1025910,600,"Acoustic",1025310,1025910,600,"X","Visual D7 3 5","vocal","D7 2","Visual 4","Visual vocal D7 1025310 1025910",6839
"2297","D7_Coded_TT.eaf","D7","Visual",3,6,6,6,TRUE,1034232,1039864,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",1041980,1,"Matcher",1,"T1",1034615,1036125,1510,"Acoustic",1034615,1036125,1510,"X","Visual D7 3 6","vocal","D7 1","Visual 6","Visual vocal D7 1034615 1036125",5249
"2298","D7_Coded_TT.eaf","D7","Visual",3,7,2,2,TRUE,1041980,1045740,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",1046967,2,"Matcher",1,"T1",1041410,1042710,1300,"Acoustic",1041410,1042710,1300,"X","Visual D7 3 7","vocal","D7 2","Visual 2","Visual vocal D7 1041410 1042710",4330
"2299","D7_Coded_TT.eaf","D7","Visual",3,8,1,1,TRUE,1046967,1054119,"Ga3 Tu8 Ta1 {*1* 7 2} Ch1",1055892,1,"Matcher",1,"T1",1048610,1049210,600,"Acoustic",1048610,1049210,600,"X","Visual D7 3 8","vocal","D7 1","Visual 1","Visual vocal D7 1048610 1049210",5509
"2300","D7_Coded_TT.eaf","D7","Visual",3,9,5,5,TRUE,1055892,1063291,"Ga3 Tu9 Ta5 {2 3 *5*} Ch5",1064622,2,"Matcher",1,"T1",1055510,1056610,1100,"Acoustic",1055510,1056610,1100,"X","Visual D7 3 9","vocal","D7 2","Visual 5","Visual vocal D7 1055510 1056610",7781
"2301","D7_Coded_TT.eaf","D7","Visual",3,10,2,2,TRUE,1064622,1070150,"Ga3 Tu10 Ta2 {5 1 *2*} Ch2",1071811,1,"Matcher",1,"T1",1065000,1066410,1410,"Acoustic",1065000,1066410,1410,"X","Visual D7 3 10","vocal","D7 1","Visual 2","Visual vocal D7 1065000 1066410",5150
"2302","D7_Coded_TT.eaf","D7","Visual",3,11,3,4,FALSE,1071811,1080843,"Ga3 Tu11 Ta3 {8 3 *4*} Ch4",1080630,2,"Matcher",1,"T1",1073410,1074110,700,"Acoustic",1073410,1074110,700,"X","Visual D7 3 11","vocal","D7 2","Visual 3","Visual vocal D7 1073410 1074110",7433
"2303","D7_Coded_TT.eaf","D7","Visual",3,12,8,8,TRUE,1080630,1088615,"Ga3 Tu12 Ta8 {1 *8* 6} Ch8",1089914,1,"Matcher",1,"T1",1082830,1085110,2280,"Acoustic",1082830,1085110,2280,"X","Visual D7 3 12","vocal","D7 1","Visual 8","Visual vocal D7 1082830 1085110",5785
"2304","D7_Coded_TT.eaf","D7","Visual",3,13,6,6,TRUE,1089914,1097131,"Ga3 Tu13 Ta6 {*6* 7 8} Ch6",1097741,2,"Matcher",1,"T1",1090110,1091610,1500,"Acoustic",1090110,1091610,1500,"X","Visual D7 3 13","vocal","D7 2","Visual 6","Visual vocal D7 1090110 1091610",7021
"2305","D7_Coded_TT.eaf","D7","Visual",3,14,4,4,TRUE,1097741,1104637,"Ga3 Tu14 Ta4 {6 5 *4*} Ch4",1106162,1,"Matcher",1,"T1",1098510,1099310,800,"Acoustic",1098510,1099310,800,"X","Visual D7 3 14","vocal","D7 1","Visual 4","Visual vocal D7 1098510 1099310",6127
"2306","D7_Coded_TT.eaf","D7","Visual",3,15,7,7,TRUE,1106162,1113929,"Ga3 Tu15 Ta7 {8 *7* 3} Ch7",1113929,2,"Matcher",1,"T1",1106110,1107210,1100,"Acoustic",1106110,1107210,1100,"X","Visual D7 3 15","vocal","D7 2","Visual 7","Visual vocal D7 1106110 1107210",7819
"2307","D7_Coded_TT.eaf","D7","Auditory",0,0,3,3,TRUE,1211685,1235492,"Ga0 Tu0 Ta3 {4 5 *3*} Ch3",1241326,2,"Matcher",1,"T1",1221410,1224220,2810,"Acoustic",1221410,1224220,2810,"X","Auditory D7 0 0","vocal","D7 2","Auditory 3","Auditory vocal D7 1221410 1224220",14082
"2308","D7_Coded_TT.eaf","D7","Auditory",0,1,8,8,TRUE,1241326,1261821,"Ga0 Tu1 Ta8 {5 *8* 3} Ch8",1265595,1,"Matcher",1,"T1",1245810,1248010,2200,"Acoustic",1245810,1248010,2200,"X","Auditory D7 0 1","vocal","D7 1","Auditory 8","Auditory vocal D7 1245810 1248010",16011
"2309","D7_Coded_TT.eaf","D7","Auditory",0,2,4,4,TRUE,1265595,1280834,"Ga0 Tu2 Ta4 {6 5 *4*} Ch4",1282348,2,"Matcher",1,"T1",1267010,1267510,500,"Acoustic",1267010,1267510,500,"X","Auditory D7 0 2","vocal","D7 2","Auditory 4","Auditory vocal D7 1267010 1267510",13824
"2310","D7_Coded_TT.eaf","D7","Auditory",0,3,7,7,TRUE,1282348,1305026,"Ga0 Tu3 Ta7 {8 *7* 3} Ch7",1307921,1,"Matcher",1,"T1",1293210,1294910,1700,"Acoustic",1293210,1294910,1700,"X","Auditory D7 0 3","vocal","D7 1","Auditory 7","Auditory vocal D7 1293210 1294910",11816
"2311","D7_Coded_TT.eaf","D7","Auditory",0,4,6,6,TRUE,1307921,1340344,"Ga0 Tu4 Ta6 {2 *6* 8} Ch6",1341452,2,"Matcher",1,"T1",1322710,1325010,2300,"Acoustic",1322710,1325010,2300,"X","Auditory D7 0 4","vocal","D7 2","Auditory 6","Auditory vocal D7 1322710 1325010",17634
"2312","D7_Coded_TT.eaf","D7","Auditory",0,5,2,2,TRUE,1341452,1374091,"Ga0 Tu5 Ta2 {*2* 1 4} Ch2",1379855,1,"Matcher",1,"T1",1356700,1359710,3010,"Acoustic",1356700,1359710,3010,"X","Auditory D7 0 5","vocal","D7 1","Auditory 2","Auditory vocal D7 1356700 1359710",17391
"2313","D7_Coded_TT.eaf","D7","Auditory",0,6,8,8,TRUE,1379855,1397662,"Ga0 Tu6 Ta8 {1 *8* 6} Ch8",1399266,2,"Matcher",1,"T1",1383610,1385610,2000,"Acoustic",1383610,1385610,2000,"X","Auditory D7 0 6","vocal","D7 2","Auditory 8","Auditory vocal D7 1383610 1385610",14052
"2314","D7_Coded_TT.eaf","D7","Auditory",0,7,3,3,TRUE,1399266,1421001,"Ga0 Tu7 Ta3 {8 *3* 4} Ch3",1425460,1,"Matcher",1,"T1",1410000,1413510,3510,"Acoustic",1410000,1413510,3510,"X","Auditory D7 0 7","vocal","D7 1","Auditory 3","Auditory vocal D7 1410000 1413510",11001
"2315","D7_Coded_TT.eaf","D7","Auditory",0,8,2,2,TRUE,1425460,1447491,"Ga0 Tu8 Ta2 {5 1 *2*} Ch2",1447969,2,"Matcher",1,"T1",1429410,1432710,3300,"Acoustic",1429410,1432710,3300,"X","Auditory D7 0 8","vocal","D7 2","Auditory 2","Auditory vocal D7 1429410 1432710",18081
"2316","D7_Coded_TT.eaf","D7","Auditory",0,9,6,7,FALSE,1447969,1470024,"Ga0 Tu9 Ta6 {6 *7* 8} Ch7",1472539,1,"Matcher",1,"T1",1454210,1457610,3400,"Acoustic",1454210,1457610,3400,"X","Auditory D7 0 9","vocal","D7 1","Auditory 6","Auditory vocal D7 1454210 1457610",15814
"2317","D7_Coded_TT.eaf","D7","Auditory",0,10,5,5,TRUE,1472539,1490450,"Ga0 Tu10 Ta5 {7 *5* 6} Ch5",1490167,2,"Matcher",1,"T1",1476010,1476610,600,"Acoustic",1476010,1476610,600,"X","Auditory D7 0 10","vocal","D7 2","Auditory 5","Auditory vocal D7 1476010 1476610",14440
"2318","D7_Coded_TT.eaf","D7","Auditory",0,11,4,4,TRUE,1490167,1506599,"Ga0 Tu11 Ta4 {*4* 7 1} Ch4",1508698,1,"Matcher",1,"T1",1494510,1495210,700,"Acoustic",1494510,1495210,700,"X","Auditory D7 0 11","vocal","D7 1","Auditory 4","Auditory vocal D7 1494510 1495210",12089
"2319","D7_Coded_TT.eaf","D7","Auditory",0,12,1,1,TRUE,1508698,1527496,"Ga0 Tu12 Ta1 {*1* 7 2} Ch1",1529582,2,"Matcher",1,"T1",1512700,1514210,1510,"Acoustic",1512700,1514210,1510,"X","Auditory D7 0 12","vocal","D7 2","Auditory 1","Auditory vocal D7 1512700 1514210",14796
"2320","D7_Coded_TT.eaf","D7","Auditory",0,13,5,5,TRUE,1529582,1539990,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",1542047,1,"Matcher",1,"T1",1531810,1532510,700,"Acoustic",1531810,1532510,700,"X","Auditory D7 0 13","vocal","D7 1","Auditory 5","Auditory vocal D7 1531810 1532510",8180
"2321","D7_Coded_TT.eaf","D7","Auditory",0,14,7,7,TRUE,1542047,1568014,"Ga0 Tu14 Ta7 {*7* 2 3} Ch7",1568853,2,"Matcher",1,"T1",1546210,1548010,1800,"Acoustic",1546210,1548010,1800,"X","Auditory D7 0 14","vocal","D7 2","Auditory 7","Auditory vocal D7 1546210 1548010",21804
"2322","D7_Coded_TT.eaf","D7","Auditory",0,15,1,1,TRUE,1568853,1581228,"Ga0 Tu15 Ta1 {6 4 *1*} Ch1",1589661,1,"Matcher",1,"T1",1574210,1576010,1800,"Acoustic",1574210,1576010,1800,"X","Auditory D7 0 15","vocal","D7 1","Auditory 1","Auditory vocal D7 1574210 1576010",7018
"2323","D7_Coded_TT.eaf","D7","Auditory",1,0,2,2,TRUE,1589661,1613588,"Ga1 Tu0 Ta2 {5 1 *2*} Ch2",1613867,2,"Matcher",1,"T1",1597310,1600110,2800,"Acoustic",1597310,1600110,2800,"X","Auditory D7 1 0","vocal","D7 2","Auditory 2","Auditory vocal D7 1597310 1600110",16278
"2324","D7_Coded_TT.eaf","D7","Auditory",1,1,3,3,TRUE,1613867,1636458,"Ga1 Tu1 Ta3 {8 *3* 4} Ch3",1642635,1,"Matcher",1,"T1",1624710,1628810,4100,"Acoustic",1624710,1628810,4100,"X","Auditory D7 1 1","vocal","D7 1","Auditory 3","Auditory vocal D7 1624710 1628810",11748
"2325","D7_Coded_TT.eaf","D7","Auditory",1,2,7,7,TRUE,1642635,1669555,"Ga1 Tu2 Ta7 {*7* 2 3} Ch7",1670361,2,"Matcher",1,"T1",1646410,1648910,2500,"Acoustic",1646410,1648910,2500,"X","Auditory D7 1 2","vocal","D7 2","Auditory 7","Auditory vocal D7 1646410 1648910",23145
"2326","D7_Coded_TT.eaf","D7","Auditory",1,3,1,1,TRUE,1670361,1683545,"Ga1 Tu3 Ta1 {6 4 *1*} Ch1",1687770,1,"Matcher",1,"T1",1675210,1677210,2000,"Acoustic",1675210,1677210,2000,"X","Auditory D7 1 3","vocal","D7 1","Auditory 1","Auditory vocal D7 1675210 1677210",8335
"2327","D7_Coded_TT.eaf","D7","Auditory",1,4,5,5,TRUE,1687770,1700673,"Ga1 Tu4 Ta5 {7 *5* 6} Ch5",1700256,2,"Matcher",1,"T1",1688310,1689010,700,"Acoustic",1688310,1689010,700,"X","Auditory D7 1 4","vocal","D7 2","Auditory 5","Auditory vocal D7 1688310 1689010",12363
"2328","D7_Coded_TT.eaf","D7","Auditory",1,5,4,4,TRUE,1700256,1710200,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1712522,1,"Matcher",1,"T1",1704110,1704710,600,"Acoustic",1704110,1704710,600,"X","Auditory D7 1 5","vocal","D7 1","Auditory 4","Auditory vocal D7 1704110 1704710",6090
"2329","D7_Coded_TT.eaf","D7","Auditory",1,6,3,3,TRUE,1712522,1737144,"Ga1 Tu6 Ta3 {4 5 *3*} Ch3",1737063,2,"Matcher",1,"T1",1720310,1723810,3500,"Acoustic",1720310,1723810,3500,"X","Auditory D7 1 6","vocal","D7 2","Auditory 3","Auditory vocal D7 1720310 1723810",16834
"2330","D7_Coded_TT.eaf","D7","Auditory",1,7,8,8,TRUE,1737063,1749134,"Ga1 Tu7 Ta8 {5 *8* 3} Ch8",1752343,1,"Matcher",1,"T1",1741520,1744210,2690,"Acoustic",1741520,1744210,2690,"X","Auditory D7 1 7","vocal","D7 1","Auditory 8","Auditory vocal D7 1741520 1744210",7614
"2331","D7_Coded_TT.eaf","D7","Auditory",1,8,6,6,TRUE,1752343,1772646,"Ga1 Tu8 Ta6 {2 *6* 8} Ch6",1774126,2,"Matcher",1,"T1",1755100,1756710,1610,"Acoustic",1755100,1756710,1610,"X","Auditory D7 1 8","vocal","D7 2","Auditory 6","Auditory vocal D7 1755100 1756710",17546
"2332","D7_Coded_TT.eaf","D7","Auditory",1,9,2,2,TRUE,1774126,1791421,"Ga1 Tu9 Ta2 {*2* 1 4} Ch2",1794478,1,"Matcher",1,"T1",1782010,1784710,2700,"Acoustic",1782022,1782912,890,"X","Auditory D7 1 9","vocal","D7 1","Auditory 2","Auditory vocal D7 1782010 1784710",9411
"2333","D7_Coded_TT.eaf","D7","Auditory",1,9,2,2,TRUE,1774126,1791421,"Ga1 Tu9 Ta2 {*2* 1 4} Ch2",1794478,1,"Matcher",1,"T1",1782010,1784710,2700,"Acoustic",1783415,1784725,1310,"X","Auditory D7 1 9","vocal","D7 1","Auditory 2","Auditory vocal D7 1782010 1784710",9411
"2334","D7_Coded_TT.eaf","D7","Auditory",1,10,4,4,TRUE,1794478,1806613,"Ga1 Tu10 Ta4 {6 5 *4*} Ch4",1806052,2,"Matcher",1,"T1",1794510,1794910,400,"Acoustic",1794510,1794910,400,"X","Auditory D7 1 10","vocal","D7 2","Auditory 4","Auditory vocal D7 1794510 1794910",12103
"2335","D7_Coded_TT.eaf","D7","Auditory",1,11,7,7,TRUE,1806052,1821125,"Ga1 Tu11 Ta7 {8 *7* 3} Ch7",1829612,1,"Matcher",1,"T1",1812420,1815210,2790,"Acoustic",1812420,1815210,2790,"X","Auditory D7 1 11","vocal","D7 1","Auditory 7","Auditory vocal D7 1812420 1815210",8705
"2336","D7_Coded_TT.eaf","D7","Auditory",1,12,8,8,TRUE,1829612,1837796,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",1840267,2,"Matcher",1,"T1",1832010,1833810,1800,"Acoustic",1832010,1833810,1800,"X","Auditory D7 1 12","vocal","D7 2","Auditory 8","Auditory vocal D7 1832010 1833810",5786
"2337","D7_Coded_TT.eaf","D7","Auditory",1,13,6,7,FALSE,1840267,1860371,"Ga1 Tu13 Ta6 {6 *7* 8} Ch7",1864491,1,"Matcher",1,"T1",1845710,1849510,3800,"Acoustic",1845710,1849510,3800,"X","Auditory D7 1 13","vocal","D7 1","Auditory 6","Auditory vocal D7 1845710 1849510",14661
"2338","D7_Coded_TT.eaf","D7","Auditory",1,14,1,1,TRUE,1864491,1874466,"Ga1 Tu14 Ta1 {*1* 7 2} Ch1",1874346,2,"Matcher",1,"T1",1866610,1868410,1800,"Acoustic",1866610,1868410,1800,"X","Auditory D7 1 14","vocal","D7 2","Auditory 1","Auditory vocal D7 1866610 1868410",7856
"2339","D7_Coded_TT.eaf","D7","Auditory",1,15,5,5,TRUE,1874346,1884506,"Ga1 Tu15 Ta5 {2 3 *5*} Ch5",1890994,1,"Matcher",1,"T1",1876910,1877610,700,"Acoustic",1876910,1877610,700,"X","Auditory D7 1 15","vocal","D7 1","Auditory 5","Auditory vocal D7 1876910 1877610",7596
"2340","D7_Coded_TT.eaf","D7","Auditory",2,0,7,7,TRUE,1890994,1916417,"Ga2 Tu0 Ta7 {*7* 2 3} Ch7",1916065,2,"Matcher",1,"T1",1896010,1898210,2200,"Acoustic",1896010,1898210,2200,"X","Auditory D7 2 0","vocal","D7 2","Auditory 7","Auditory vocal D7 1896010 1898210",20407
"2341","D7_Coded_TT.eaf","D7","Auditory",2,1,1,1,TRUE,1916065,1928744,"Ga2 Tu1 Ta1 {6 4 *1*} Ch1",1931840,1,"Matcher",1,"T1",1920720,1923010,2290,"Acoustic",1920720,1923010,2290,"X","Auditory D7 2 1","vocal","D7 1","Auditory 1","Auditory vocal D7 1920720 1923010",8024
"2342","D7_Coded_TT.eaf","D7","Auditory",2,2,3,3,TRUE,1931840,1957143,"Ga2 Tu2 Ta3 {4 5 *3*} Ch3",1956863,2,"Matcher",1,"T1",1940290,1943610,3320,"Acoustic",1940290,1943610,3320,"X","Auditory D7 2 2","vocal","D7 2","Auditory 3","Auditory vocal D7 1940290 1943610",16853
"2343","D7_Coded_TT.eaf","D7","Auditory",2,3,8,8,TRUE,1956863,1969303,"Ga2 Tu3 Ta8 {5 *8* 3} Ch8",1972247,1,"Matcher",1,"T1",1961420,1964110,2690,"Acoustic",1961420,1964110,2690,"X","Auditory D7 2 3","vocal","D7 1","Auditory 8","Auditory vocal D7 1961420 1964110",7883
"2344","D7_Coded_TT.eaf","D7","Auditory",2,4,5,5,TRUE,1972247,1989006,"Ga2 Tu4 Ta5 {7 *5* 6} Ch5",1988286,2,"Matcher",1,"T1",1976210,1976810,600,"Acoustic",1976210,1976810,600,"X","Auditory D7 2 4","vocal","D7 2","Auditory 5","Auditory vocal D7 1976210 1976810",12796
"2345","D7_Coded_TT.eaf","D7","Auditory",2,5,4,4,TRUE,1988286,1999142,"Ga2 Tu5 Ta4 {*4* 7 1} Ch4",2001654,1,"Matcher",1,"T1",1993010,1993610,600,"Acoustic",1993010,1993610,600,"X","Auditory D7 2 5","vocal","D7 1","Auditory 4","Auditory vocal D7 1993010 1993610",6132
"2346","D7_Coded_TT.eaf","D7","Auditory",2,6,6,6,TRUE,2001654,2021437,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",2021237,2,"Matcher",1,"T1",2004510,2006210,1700,"Acoustic",2004510,2006210,1700,"X","Auditory D7 2 6","vocal","D7 2","Auditory 6","Auditory vocal D7 2004510 2006210",16927
"2347","D7_Coded_TT.eaf","D7","Auditory",2,7,2,2,TRUE,2021237,2039037,"Ga2 Tu7 Ta2 {*2* 1 4} Ch2",2041900,1,"Matcher",1,"T1",2029210,2032110,2900,"Acoustic",2029210,2032110,2900,"X","Auditory D7 2 7","vocal","D7 1","Auditory 2","Auditory vocal D7 2029210 2032110",9827
"2348","D7_Coded_TT.eaf","D7","Auditory",2,8,1,1,TRUE,2041900,2051995,"Ga2 Tu8 Ta1 {*1* 7 2} Ch1",2051388,2,"Matcher",1,"T1",2044200,2045910,1710,"Acoustic",2044200,2045910,1710,"X","Auditory D7 2 8","vocal","D7 2","Auditory 1","Auditory vocal D7 2044200 2045910",7795
"2349","D7_Coded_TT.eaf","D7","Auditory",2,9,5,5,TRUE,2051388,2060492,"Ga2 Tu9 Ta5 {2 3 *5*} Ch5",2062739,1,"Matcher",1,"T1",2055510,2056210,700,"Acoustic",2055510,2056210,700,"X","Auditory D7 2 9","vocal","D7 1","Auditory 5","Auditory vocal D7 2055510 2056210",4982
"2350","D7_Coded_TT.eaf","D7","Auditory",2,10,2,2,TRUE,2062739,2084578,"Ga2 Tu10 Ta2 {5 1 *2*} Ch2",2084828,2,"Matcher",1,"T1",2068410,2071610,3200,"Acoustic",2068410,2071610,3200,"X","Auditory D7 2 10","vocal","D7 2","Auditory 2","Auditory vocal D7 2068410 2071610",16168
"2351","D7_Coded_TT.eaf","D7","Auditory",2,11,3,3,TRUE,2084828,2100491,"Ga2 Tu11 Ta3 {8 *3* 4} Ch3",2103281,1,"Matcher",1,"T1",2094010,2098210,4200,"Acoustic",2094010,2098210,4200,"X","Auditory D7 2 11","vocal","D7 1","Auditory 3","Auditory vocal D7 2094010 2098210",6481
"2352","D7_Coded_TT.eaf","D7","Auditory",2,12,8,8,TRUE,2103281,2115265,"Ga2 Tu12 Ta8 {1 *8* 6} Ch8",2115410,2,"Matcher",1,"T1",2105510,2107610,2100,"Acoustic",2105510,2107610,2100,"X","Auditory D7 2 12","vocal","D7 2","Auditory 8","Auditory vocal D7 2105510 2107610",9755
"2353","D7_Coded_TT.eaf","D7","Auditory",2,13,6,6,TRUE,2115410,2133785,"Ga2 Tu13 Ta6 {*6* 7 8} Ch6",2137064,1,"Matcher",1,"T1",2122000,2125210,3210,"Acoustic",2122000,2125210,3210,"X","Auditory D7 2 13","vocal","D7 1","Auditory 6","Auditory vocal D7 2122000 2125210",11785
"2354","D7_Coded_TT.eaf","D7","Auditory",2,14,4,4,TRUE,2137064,2144248,"Ga2 Tu14 Ta4 {6 5 *4*} Ch4",2144073,2,"Matcher",1,"T1",2137200,2137610,410,"Acoustic",2137200,2137610,410,"X","Auditory D7 2 14","vocal","D7 2","Auditory 4","Auditory vocal D7 2137200 2137610",7048
"2355","D7_Coded_TT.eaf","D7","Auditory",2,15,7,7,TRUE,2144073,2162960,"Ga2 Tu15 Ta7 {8 *7* 3} Ch7",2174087,1,"Matcher",1,"T1",2154110,2157110,3000,"Acoustic",2154110,2157110,3000,"X","Auditory D7 2 15","vocal","D7 1","Auditory 7","Auditory vocal D7 2154110 2157110",8850
"2356","D7_Coded_TT.eaf","D7","Auditory",3,0,8,8,TRUE,2174087,2184118,"Ga3 Tu0 Ta8 {1 *8* 6} Ch8",2183352,2,"Matcher",1,"T1",2175610,2177710,2100,"Acoustic",2175610,2177710,2100,"X","Auditory D7 3 0","vocal","D7 2","Auditory 8","Auditory vocal D7 2175610 2177710",8508
"2357","D7_Coded_TT.eaf","D7","Auditory",3,1,6,7,FALSE,2183352,2197552,"Ga3 Tu1 Ta6 {6 *7* 8} Ch7",2200510,1,"Matcher",1,"T1",2189520,2193110,3590,"Acoustic",2189520,2193110,3590,"X","Auditory D7 3 1","vocal","D7 1","Auditory 6","Auditory vocal D7 2189520 2193110",8032
"2358","D7_Coded_TT.eaf","D7","Auditory",3,2,5,5,TRUE,2200510,2213269,"Ga3 Tu2 Ta5 {7 *5* 6} Ch5",2212599,2,"Matcher",1,"T1",2201810,2202810,1000,"Acoustic",2201810,2202810,1000,"X","Auditory D7 3 2","vocal","D7 2","Auditory 5","Auditory vocal D7 2201810 2202810",11459
"2359","D7_Coded_TT.eaf","D7","Auditory",3,3,4,4,TRUE,2212599,2226118,"Ga3 Tu3 Ta4 {*4* 7 1} Ch4",2228749,1,"Matcher",1,"T1",2220410,2221410,1000,"Acoustic",2220410,2221410,1000,"X","Auditory D7 3 3","vocal","D7 1","Auditory 4","Auditory vocal D7 2220410 2221410",5708
"2360","D7_Coded_TT.eaf","D7","Auditory",3,4,2,2,TRUE,2228749,2250300,"Ga3 Tu4 Ta2 {5 1 *2*} Ch2",2249469,2,"Matcher",1,"T1",2233610,2236810,3200,"Acoustic",2233610,2236810,3200,"X","Auditory D7 3 4","vocal","D7 2","Auditory 2","Auditory vocal D7 2233610 2236810",16690
"2361","D7_Coded_TT.eaf","D7","Auditory",3,5,3,3,TRUE,2249469,2269588,"Ga3 Tu5 Ta3 {8 *3* 4} Ch3",2272899,1,"Matcher",1,"T1",2259510,2264710,5200,"Acoustic",2259510,2264710,5200,"X","Auditory D7 3 5","vocal","D7 1","Auditory 3","Auditory vocal D7 2259510 2264710",10078
"2362","D7_Coded_TT.eaf","D7","Auditory",3,6,6,6,TRUE,2272899,2289890,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",2289572,2,"Matcher",1,"T1",2274010,2276310,2300,"Acoustic",2274010,2276310,2300,"X","Auditory D7 3 6","vocal","D7 2","Auditory 6","Auditory vocal D7 2274010 2276310",15880
"2363","D7_Coded_TT.eaf","D7","Auditory",3,7,2,2,TRUE,2289572,2305227,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",2307770,1,"Matcher",1,"T1",2296910,2299210,2300,"Acoustic",2296910,2299210,2300,"X","Auditory D7 3 7","vocal","D7 1","Auditory 2","Auditory vocal D7 2296910 2299210",8317
"2364","D7_Coded_TT.eaf","D7","Auditory",3,8,4,4,TRUE,2307770,2315554,"Ga3 Tu8 Ta4 {6 5 *4*} Ch4",2314850,2,"Matcher",1,"T1",2307600,2308110,510,"Acoustic",2307600,2308110,510,"X","Auditory D7 3 8","vocal","D7 2","Auditory 4","Auditory vocal D7 2307600 2308110",7954
"2365","D7_Coded_TT.eaf","D7","Auditory",3,9,7,7,TRUE,2314850,2329394,"Ga3 Tu9 Ta7 {8 *7* 3} Ch7",2333641,1,"Matcher",1,"T1",2322010,2325520,3510,"Acoustic",2322010,2325520,3510,"X","Auditory D7 3 9","vocal","D7 1","Auditory 7","Auditory vocal D7 2322010 2325520",7384
"2366","D7_Coded_TT.eaf","D7","Auditory",3,10,3,3,TRUE,2333641,2358040,"Ga3 Tu10 Ta3 {4 5 *3*} Ch3",2357473,2,"Matcher",1,"T1",2342020,2345210,3190,"Acoustic",2342020,2345210,3190,"X","Auditory D7 3 10","vocal","D7 2","Auditory 3","Auditory vocal D7 2342020 2345210",16020
"2367","D7_Coded_TT.eaf","D7","Auditory",3,11,8,8,TRUE,2357473,2366169,"Ga3 Tu11 Ta8 {5 *8* 3} Ch8",2368583,1,"Matcher",1,"T1",2361710,2364410,2700,"Acoustic",2361710,2364410,2700,"X","Auditory D7 3 11","vocal","D7 1","Auditory 8","Auditory vocal D7 2361710 2364410",4459
"2368","D7_Coded_TT.eaf","D7","Auditory",3,12,1,1,TRUE,2368583,2377671,"Ga3 Tu12 Ta1 {*1* 7 2} Ch1",2376840,2,"Matcher",1,"T1",2370510,2372210,1700,"Visual",2370510,2372210,1700,"X","Auditory D7 3 12","vocal","D7 2","Auditory 1","Auditory vocal D7 2370510 2372210",7161
"2369","D7_Coded_TT.eaf","D7","Auditory",3,13,5,5,TRUE,2376840,2389617,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",2391807,1,"Matcher",1,"T1",2380410,2381210,800,"Acoustic",2380410,2381210,800,"X","Auditory D7 3 13","vocal","D7 1","Auditory 5","Auditory vocal D7 2380410 2381210",9207
"2370","D7_Coded_TT.eaf","D7","Auditory",3,14,7,7,TRUE,2391807,2413573,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",2412919,2,"Matcher",1,"T1",2395300,2397810,2510,"Acoustic",2395300,2397810,2510,"X","Auditory D7 3 14","vocal","D7 2","Auditory 7","Auditory vocal D7 2395300 2397810",18273
